flowid,seq,Node,retransmission,ack,time
0,59,3,0,True,213.90505446918198
0,59,2,0,True,216.50505446918197
0,59,1,0,True,219.10505446918197
0,60,1,0,False,170.38904961983386
0,60,2,0,False,194.70505446918202
0,60,9,0,False,197.305054469182
0,60,10,0,False,199.905054469182
0,60,6,0,False,202.505054469182
0,60,7,0,False,205.105054469182
0,60,7,0,True,205.105054469182
0,60,6,0,True,207.705054469182
0,60,5,0,True,210.30505446918198
0,60,4,0,True,212.90505446918198
0,60,3,0,True,215.50505446918197
0,60,2,0,True,218.10505446918197
0,60,1,0,True,220.70505446918196
0,61,1,0,False,170.58030311476702
0,61,2,0,False,196.305054469182
0,61,9,0,False,198.905054469182
0,61,10,0,False,201.505054469182
0,61,6,0,False,204.105054469182
0,61,7,0,False,206.705054469182
0,61,7,0,True,206.705054469182
0,61,6,0,True,209.30505446918198
0,61,5,0,True,211.90505446918198
0,61,4,0,True,214.50505446918197
0,61,3,0,True,217.10505446918197
0,61,2,0,True,219.70505446918196
0,61,1,0,True,222.30505446918195
0,62,1,0,False,172.90098375460124
0,62,2,0,False,197.905054469182
0,62,9,0,False,200.505054469182
0,62,10,0,False,203.105054469182
0,62,6,0,False,205.705054469182
0,62,7,0,False,208.30505446918198
0,62,7,0,True,208.30505446918198
0,62,6,0,True,210.90505446918198
0,62,5,0,True,213.50505446918197
0,62,4,0,True,216.10505446918197
0,62,3,0,True,218.70505446918196
0,62,2,0,True,221.30505446918195
0,62,1,0,True,223.90505446918195
0,63,1,0,False,174.46699791077842
0,63,2,0,False,199.505054469182
0,63,9,0,False,202.105054469182
0,63,10,0,False,204.705054469182
0,63,6,0,False,207.30505446918198
0,63,7,0,False,209.90505446918198
0,63,7,0,True,209.90505446918198
0,63,6,0,True,212.50505446918197
0,63,5,0,True,215.10505446918197
0,63,4,0,True,217.70505446918196
0,63,3,0,True,220.30505446918195
0,63,2,0,True,222.90505446918195
0,63,1,0,True,225.50505446918194
0,64,1,0,False,174.6115842849837
0,64,2,0,False,201.105054469182
0,64,9,0,False,203.705054469182
0,64,10,0,False,206.30505446918198
0,64,6,0,False,208.90505446918198
0,64,7,0,False,211.50505446918197
0,64,7,0,True,211.50505446918197
0,64,6,0,True,214.10505446918197
0,64,5,0,True,216.70505446918196
0,64,4,0,True,219.30505446918195
0,64,3,0,True,221.90505446918195
0,64,2,0,True,224.50505446918194
0,64,1,0,True,227.10505446918194
0,65,1,0,False,175.90505446918212
0,65,2,0,False,202.705054469182
0,65,9,0,False,205.30505446918198
0,65,10,0,False,207.90505446918198
0,65,6,0,False,210.50505446918197
0,65,7,0,False,213.10505446918197
0,65,7,0,True,213.10505446918197
0,65,6,0,True,215.70505446918196
0,65,5,0,True,218.30505446918195
0,65,4,0,True,220.90505446918195
0,65,3,0,True,223.50505446918194
0,65,2,0,True,226.10505446918194
0,65,1,0,True,228.70505446918193
0,66,1,0,False,178.33675740972097
0,66,2,0,False,204.30505446918198
0,66,9,0,False,206.90505446918198
0,66,10,0,False,209.50505446918197
0,66,6,0,False,212.10505446918197
0,66,7,0,False,214.70505446918196
0,66,7,0,True,214.70505446918196
0,66,6,0,True,217.30505446918195
0,66,5,0,True,219.90505446918195
0,66,4,0,True,222.50505446918194
0,66,3,0,True,225.10505446918194
0,66,2,0,True,227.70505446918193
0,66,1,0,True,230.30505446918193
0,67,1,0,False,179.01046230660702
0,67,2,0,False,205.90505446918198
0,67,9,0,False,208.50505446918197
0,67,10,0,False,211.10505446918197
0,67,6,0,False,213.70505446918196
0,67,7,0,False,216.30505446918195
0,67,7,0,True,216.30505446918195
0,67,6,0,True,218.90505446918195
0,67,5,0,True,221.50505446918194
0,67,4,0,True,224.10505446918194
0,67,3,0,True,226.70505446918193
0,67,2,0,True,229.30505446918193
0,67,1,0,True,231.90505446918192
0,68,1,0,False,179.30243907763756
0,68,2,0,False,207.50505446918197
0,68,9,0,False,210.10505446918197
0,68,10,0,False,212.70505446918196
0,68,6,0,False,215.30505446918195
0,68,7,0,False,217.90505446918195
0,68,7,0,True,217.90505446918195
0,68,6,0,True,220.50505446918194
0,68,5,0,True,223.10505446918194
0,68,4,0,True,225.70505446918193
0,68,3,0,True,228.30505446918193
0,68,2,0,True,230.90505446918192
0,68,1,0,True,233.5050544691819
0,69,1,0,False,179.39216633336284
0,69,2,0,False,209.10505446918197
0,69,9,0,False,211.70505446918196
0,69,10,0,False,214.30505446918195
0,69,6,0,False,216.90505446918195
0,69,7,0,False,219.50505446918194
0,69,7,0,True,219.50505446918194
0,69,6,0,True,222.10505446918194
0,69,5,0,True,224.70505446918193
0,69,4,0,True,227.30505446918193
0,69,3,0,True,229.90505446918192
0,69,2,0,True,232.5050544691819
0,69,1,0,True,235.1050544691819
0,70,1,0,False,181.8390486092557
0,70,2,0,False,210.70505446918196
0,70,9,0,False,213.30505446918195
0,70,10,0,False,215.90505446918195
0,70,6,0,False,218.50505446918194
0,70,7,0,False,221.10505446918194
0,70,7,0,True,221.10505446918194
0,70,6,0,True,223.70505446918193
0,70,5,0,True,226.30505446918193
0,70,4,0,True,228.90505446918192
0,70,3,0,True,231.5050544691819
0,70,2,0,True,234.1050544691819
0,70,1,0,True,238.3050544691819
0,71,1,0,False,183.58233094531778
0,71,2,0,False,212.30505446918195
0,71,9,0,False,214.90505446918195
0,71,10,0,False,217.50505446918194
0,71,6,0,False,220.10505446918194
0,71,7,0,False,222.70505446918193
0,71,7,0,True,222.70505446918193
0,71,6,0,True,225.30505446918193
0,71,10,0,True,227.90505446918192
0,71,9,0,True,230.5050544691819
0,71,2,0,True,233.1050544691819
0,71,1,0,True,236.7050544691819
0,72,1,0,False,184.87884686142644
0,72,2,0,False,213.90505446918195
0,72,9,0,False,216.50505446918194
0,72,10,0,False,219.10505446918194
0,72,6,0,False,221.70505446918193
0,72,7,0,False,224.30505446918193
0,72,7,0,True,224.30505446918193
0,72,6,0,True,226.90505446918192
0,72,5,0,True,229.5050544691819
0,72,4,0,True,232.1050544691819
0,72,3,0,True,234.7050544691819
0,72,2,0,True,237.3050544691819
0,72,1,0,True,239.9050544691819
0,73,1,0,False,185.10382708640694
0,73,2,0,False,215.50505446918194
0,73,9,0,False,218.10505446918194
0,73,10,0,False,220.70505446918193
0,73,6,0,False,223.30505446918193
0,73,7,0,False,225.90505446918192
0,73,7,0,True,225.90505446918192
0,73,6,0,True,228.5050544691819
0,73,5,0,True,231.1050544691819
0,73,4,0,True,233.7050544691819
0,73,3,0,True,236.3050544691819
0,73,2,0,True,238.9050544691819
0,73,1,0,True,241.50505446918189
0,74,1,0,False,185.9149024605327
0,74,2,0,False,217.10505446918194
0,74,3,0,False,219.70505446918193
0,74,4,0,False,222.30505446918193
0,74,5,0,False,224.90505446918192
0,74,6,0,False,227.5050544691819
0,74,7,0,False,230.7050544691819
0,74,7,0,True,230.7050544691819
0,74,6,0,True,233.3050544691819
0,74,5,0,True,235.9050544691819
0,74,4,0,True,238.50505446918189
0,74,3,0,True,241.10505446918188
0,74,2,0,True,243.70505446918187
0,74,1,0,True,246.30505446918187
0,75,1,0,False,186.9273434898239
0,75,2,0,False,218.70505446918193
0,75,9,0,False,221.30505446918193
0,75,10,0,False,223.90505446918192
0,75,6,0,False,226.5050544691819
0,75,7,0,False,229.1050544691819
0,75,7,0,True,229.1050544691819
0,75,6,0,True,231.7050544691819
0,75,5,0,True,234.3050544691819
0,75,4,0,True,236.9050544691819
0,75,3,0,True,239.50505446918189
0,75,2,0,True,242.10505446918188
0,75,1,0,True,244.70505446918187
0,76,1,0,False,187.42663915817494
0,76,2,0,False,220.30505446918193
0,76,3,0,False,222.90505446918192
0,76,4,0,False,225.5050544691819
0,76,5,0,False,228.1050544691819
0,76,6,0,False,230.7050544691819
0,76,7,0,False,233.9050544691819
0,76,7,0,True,233.9050544691819
0,76,6,0,True,236.50505446918189
0,76,5,0,True,239.10505446918188
0,76,4,0,True,241.70505446918187
0,76,3,0,True,244.30505446918187
0,76,2,0,True,246.90505446918186
0,76,1,0,True,249.50505446918186
0,77,1,0,False,188.08269065405335
0,77,2,0,False,221.90505446918192
0,77,9,0,False,224.5050544691819
0,77,10,0,False,227.1050544691819
0,77,6,0,False,229.7050544691819
0,77,7,0,False,232.3050544691819
0,77,7,0,True,232.3050544691819
0,77,6,0,True,234.9050544691819
0,77,5,0,True,237.50505446918189
0,77,4,0,True,240.10505446918188
0,77,3,0,True,242.70505446918187
0,77,2,0,True,245.30505446918187
0,77,1,0,True,247.90505446918186
0,78,1,0,False,188.92799081741882
0,78,2,0,False,223.5050544691819
0,78,9,0,False,226.1050544691819
0,78,10,0,False,228.7050544691819
0,78,6,0,False,231.3050544691819
0,78,7,0,False,235.50505446918189
0,78,7,0,True,235.50505446918189
0,78,6,0,True,238.10505446918188
0,78,5,0,True,240.70505446918187
0,78,4,0,True,243.30505446918187
0,78,3,0,True,245.90505446918186
0,78,2,0,True,248.50505446918186
0,78,1,0,True,251.10505446918185
0,79,1,0,False,189.20329648088375
0,79,2,0,False,225.1050544691819
0,79,9,0,False,227.7050544691819
0,79,10,0,False,230.3050544691819
0,79,6,0,False,232.9050544691819
0,79,7,0,False,237.10505446918188
0,79,7,0,True,237.10505446918188
0,79,6,0,True,239.70505446918187
0,79,5,0,True,242.30505446918187
0,79,4,0,True,244.90505446918186
0,79,3,0,True,247.50505446918186
0,79,2,0,True,250.10505446918185
0,79,1,0,True,252.70505446918185
0,80,1,0,False,189.3229770002492
0,80,2,0,False,226.7050544691819
0,80,9,0,False,229.3050544691819
0,80,10,0,False,231.9050544691819
0,80,6,0,False,234.50505446918189
0,80,7,0,False,238.70505446918187
0,80,7,0,True,238.70505446918187
0,80,6,0,True,241.30505446918187
0,80,5,0,True,243.90505446918186
0,80,4,0,True,246.50505446918186
0,80,3,0,True,249.10505446918185
0,80,2,0,True,251.70505446918185
0,80,1,0,True,254.30505446918184
0,81,1,0,False,189.9148909556158
0,81,2,0,False,228.3050544691819
0,81,9,0,False,230.9050544691819
0,81,10,0,False,233.50505446918189
0,81,6,0,False,236.10505446918188
0,81,7,0,False,240.30505446918187
0,81,7,0,True,240.30505446918187
0,81,6,0,True,242.90505446918186
0,81,5,0,True,245.50505446918186
0,81,4,0,True,248.10505446918185
0,81,3,0,True,250.70505446918185
0,81,2,0,True,253.30505446918184
0,81,1,0,True,255.90505446918183
0,82,1,0,False,190.0556664351648
0,82,2,0,False,229.9050544691819
0,82,9,0,False,232.50505446918189
0,82,10,0,False,235.10505446918188
0,82,6,0,False,237.70505446918187
0,82,7,0,False,241.90505446918186
0,82,7,0,True,241.90505446918186
0,82,6,0,True,244.50505446918186
0,82,5,0,True,247.10505446918185
0,82,4,0,True,249.70505446918185
0,82,3,0,True,252.30505446918184
0,82,2,0,True,254.90505446918183
0,82,1,0,True,257.50505446918186
0,83,1,0,False,190.69223907603208
0,83,2,0,False,231.50505446918189
0,83,9,0,False,234.10505446918188
0,83,10,0,False,236.70505446918187
0,83,6,0,False,239.30505446918187
0,83,7,0,False,243.50505446918186
0,83,7,0,True,243.50505446918186
0,83,6,0,True,246.10505446918185
0,83,5,0,True,248.70505446918185
0,83,4,0,True,251.30505446918184
0,83,3,0,True,253.90505446918183
0,83,2,0,True,256.5050544691818
0,83,1,0,True,259.1050544691819
0,84,1,0,False,190.72758503717606
0,84,2,0,False,233.10505446918188
0,84,9,0,False,235.70505446918187
0,84,10,0,False,238.30505446918187
0,84,6,0,False,240.90505446918186
0,84,7,0,False,245.10505446918185
0,84,7,0,True,245.10505446918185
0,84,6,0,True,247.70505446918185
0,84,5,0,True,250.30505446918184
0,84,4,0,True,252.90505446918183
0,84,3,0,True,255.50505446918183
0,84,2,0,True,258.1050544691818
0,84,1,0,True,260.7050544691819
0,85,1,0,False,191.90505446918206
0,85,2,0,False,234.70505446918187
0,85,9,0,False,237.30505446918187
0,85,10,0,False,239.90505446918186
0,85,6,0,False,242.50505446918186
0,85,7,0,False,246.70505446918185
0,85,7,0,True,246.70505446918185
0,85,6,0,True,249.30505446918184
0,85,5,0,True,251.90505446918183
0,85,4,0,True,254.50505446918183
0,85,3,0,True,257.1050544691818
0,85,2,0,True,259.70505446918185
0,85,1,0,True,262.3050544691819
0,86,1,0,False,192.00277351780332
0,86,2,0,False,236.30505446918187
0,86,3,0,False,238.90505446918186
0,86,4,0,False,241.50505446918186
0,86,5,0,False,244.10505446918185
0,86,6,0,False,246.70505446918185
0,86,7,0,False,249.90505446918183
0,86,7,0,True,249.90505446918183
0,86,6,0,True,252.50505446918183
0,86,5,0,True,255.10505446918182
0,86,4,0,True,257.70505446918185
0,86,3,0,True,260.30505446918187
0,86,2,0,True,262.9050544691819
0,86,1,0,True,265.50505446918197
0,87,1,0,False,193.50505446918206
0,87,2,0,False,237.90505446918186
0,87,9,0,False,240.50505446918186
0,87,10,0,False,243.10505446918185
0,87,6,0,False,245.70505446918185
0,87,7,0,False,248.30505446918184
0,87,7,0,True,248.30505446918184
0,87,6,0,True,250.90505446918183
0,87,5,0,True,253.50505446918183
0,87,4,0,True,256.1050544691818
0,87,3,0,True,258.70505446918185
0,87,2,0,True,261.30505446918187
0,87,1,0,True,263.90505446918195
0,88,1,0,False,194.11449731873267
0,88,2,0,False,239.50505446918186
0,88,9,0,False,242.10505446918185
0,88,10,0,False,244.70505446918185
0,88,6,0,False,247.30505446918184
0,88,7,0,False,251.50505446918183
0,88,7,0,True,251.50505446918183
0,88,6,0,True,254.10505446918182
0,88,5,0,True,256.70505446918185
0,88,4,0,True,259.30505446918187
0,88,3,0,True,261.9050544691819
0,88,2,0,True,264.5050544691819
0,88,1,0,True,267.105054469182
0,89,1,0,False,195.10505446918205
0,89,2,0,False,241.10505446918185
0,89,9,0,False,243.70505446918185
0,89,10,0,False,246.30505446918184
0,89,6,0,False,248.90505446918183
0,89,7,0,False,253.10505446918182
0,89,7,0,True,253.10505446918182
0,89,6,0,True,255.70505446918182
0,89,5,0,True,258.3050544691818
0,89,4,0,True,260.9050544691819
0,89,3,0,True,263.5050544691819
0,89,2,0,True,266.10505446918194
0,89,1,0,True,268.705054469182
0,90,1,0,False,195.74635497280022
0,90,2,0,False,242.70505446918185
0,90,9,0,False,245.30505446918184
0,90,10,0,False,247.90505446918183
0,90,6,0,False,250.50505446918183
0,90,7,0,False,254.70505446918182
0,90,7,0,True,254.70505446918182
0,90,6,0,True,257.3050544691818
0,90,5,0,True,259.90505446918183
0,90,4,0,True,262.5050544691819
0,90,3,0,True,265.10505446918194
0,90,2,0,True,267.70505446918196
0,90,1,0,True,270.30505446918204
0,91,1,0,False,196.70505446918204
0,91,2,0,False,244.30505446918184
0,91,9,0,False,246.90505446918183
0,91,10,0,False,249.50505446918183
0,91,6,0,False,252.10505446918182
0,91,7,0,False,256.3050544691818
0,91,7,0,True,256.3050544691818
0,91,6,0,True,258.90505446918183
0,91,5,0,True,261.50505446918186
0,91,4,0,True,264.10505446918194
0,91,3,0,True,266.70505446918196
0,91,2,0,True,269.305054469182
0,91,1,0,True,271.90505446918206
0,92,1,0,False,197.5931136819017
0,92,2,0,False,245.90505446918183
0,92,9,0,False,248.50505446918183
0,92,10,0,False,251.10505446918182
0,92,6,0,False,253.70505446918182
0,92,7,0,False,257.90505446918183
0,92,7,0,True,257.90505446918183
0,92,6,0,True,260.50505446918186
0,92,5,0,True,263.1050544691819
0,92,4,0,True,265.70505446918196
0,92,3,0,True,268.305054469182
0,92,2,0,True,270.905054469182
0,92,1,0,True,273.5050544691821
0,93,1,0,False,198.30505446918204
0,93,2,0,False,247.50505446918183
0,93,9,0,False,250.10505446918182
0,93,10,0,False,252.70505446918182
0,93,6,0,False,255.3050544691818
0,93,7,0,False,259.50505446918186
0,93,7,0,True,259.50505446918186
0,93,6,0,True,262.1050544691819
0,93,5,0,True,264.7050544691819
0,93,4,0,True,267.305054469182
0,93,3,0,True,269.905054469182
0,93,2,0,True,272.505054469182
0,93,1,0,True,275.1050544691821
0,94,1,0,False,198.5688277662955
0,94,2,0,False,249.10505446918182
0,94,9,0,False,251.70505446918182
0,94,10,0,False,254.3050544691818
0,94,6,0,False,256.9050544691818
0,94,7,0,False,261.1050544691819
0,94,7,0,True,261.1050544691819
0,94,6,0,True,263.7050544691819
0,94,5,0,True,266.3050544691819
0,94,4,0,True,268.905054469182
0,94,3,0,True,271.505054469182
0,94,2,0,True,274.10505446918205
0,94,1,0,True,276.70505446918213
0,95,1,0,False,199.90505446918203
0,95,2,0,False,250.70505446918182
0,95,9,0,False,253.3050544691818
0,95,10,0,False,255.9050544691818
0,95,6,0,False,258.5050544691818
0,95,7,0,False,262.7050544691819
0,95,7,0,True,262.7050544691819
0,95,6,0,True,265.3050544691819
0,95,5,0,True,267.90505446918195
0,95,4,0,True,270.505054469182
0,95,3,0,True,273.10505446918205
0,95,2,0,True,275.7050544691821
0,95,1,0,True,278.30505446918215
0,96,1,0,False,200.29098637766577
0,96,2,0,False,252.3050544691818
0,96,9,0,False,254.9050544691818
0,96,10,0,False,257.5050544691818
0,96,6,0,False,260.1050544691818
0,96,7,0,False,264.3050544691819
0,96,7,0,True,264.3050544691819
0,96,6,0,True,266.90505446918195
0,96,5,0,True,269.50505446918197
0,96,4,0,True,272.10505446918205
0,96,3,0,True,274.7050544691821
0,96,2,0,True,277.3050544691821
0,96,1,0,True,279.9050544691822
0,97,1,0,False,201.50505446918203
0,97,2,0,False,253.9050544691818
0,97,9,0,False,256.5050544691818
0,97,10,0,False,259.1050544691818
0,97,6,0,False,261.70505446918185
0,97,7,0,False,265.90505446918195
0,97,7,0,True,265.90505446918195
0,97,6,0,True,268.50505446918197
0,97,5,0,True,271.105054469182
0,97,4,0,True,273.7050544691821
0,97,3,0,True,276.3050544691821
0,97,2,0,True,278.9050544691821
0,97,1,0,True,281.5050544691822
0,98,1,0,False,201.77339970007608
0,98,2,0,False,255.5050544691818
0,98,3,0,False,258.1050544691818
0,98,4,0,False,260.70505446918185
0,98,5,0,False,263.30505446918187
0,98,6,0,False,265.9050544691819
0,98,7,0,False,269.105054469182
0,98,7,0,True,269.105054469182
0,98,6,0,True,271.705054469182
0,98,5,0,True,274.30505446918204
0,98,4,0,True,276.9050544691821
0,98,3,0,True,279.50505446918214
0,98,2,0,True,282.10505446918216
0,98,1,0,True,284.70505446918224
0,99,1,0,False,204.46162517244724
0,99,2,0,False,257.1050544691818
0,99,9,0,False,259.70505446918185
0,99,10,0,False,262.30505446918187
0,99,6,0,False,264.9050544691819
0,99,7,0,False,267.50505446918197
0,99,7,0,True,267.50505446918197
0,99,6,0,True,270.105054469182
0,99,5,0,True,272.705054469182
0,99,4,0,True,275.3050544691821
0,99,3,0,True,277.9050544691821
0,99,2,0,True,280.50505446918214
0,99,1,0,True,283.1050544691822
0,100,1,0,False,204.901659738014
0,100,2,0,False,258.70505446918185
0,100,9,0,False,261.30505446918187
0,100,10,0,False,263.9050544691819
0,100,6,0,False,266.5050544691819
0,100,7,0,False,270.705054469182
0,100,7,0,True,270.705054469182
0,100,6,0,True,273.30505446918204
0,100,5,0,True,275.90505446918206
0,100,4,0,True,278.50505446918214
0,100,3,0,True,281.10505446918216
0,100,2,0,True,283.7050544691822
0,100,1,0,True,286.30505446918227
0,101,1,0,False,205.13329298935565
0,101,2,0,False,260.30505446918187
0,101,9,0,False,262.9050544691819
0,101,10,0,False,265.5050544691819
0,101,6,0,False,268.10505446918194
0,101,7,0,False,272.30505446918204
0,101,7,0,True,272.30505446918204
0,101,6,0,True,274.90505446918206
0,101,5,0,True,277.5050544691821
0,101,4,0,True,280.10505446918216
0,101,3,0,True,282.7050544691822
0,101,2,0,True,285.3050544691822
0,101,1,0,True,287.9050544691823
0,102,1,0,False,205.13839220901704
0,102,2,0,False,261.9050544691819
0,102,3,0,False,264.5050544691819
0,102,4,0,False,267.10505446918194
0,102,5,0,False,269.70505446918196
0,102,6,0,False,272.305054469182
0,102,7,0,False,275.5050544691821
0,102,7,0,True,275.5050544691821
0,102,6,0,True,278.1050544691821
0,102,5,0,True,280.70505446918213
0,102,4,0,True,283.3050544691822
0,102,3,0,True,285.90505446918223
0,102,2,0,True,288.50505446918226
0,102,1,0,True,291.10505446918233
0,103,1,0,False,207.86861594708583
0,103,2,0,False,263.5050544691819
0,103,9,0,False,266.10505446918194
0,103,10,0,False,268.70505446918196
0,103,6,0,False,271.305054469182
0,103,7,0,False,273.90505446918206
0,103,7,0,True,273.90505446918206
0,103,6,0,True,276.5050544691821
0,103,5,0,True,279.1050544691821
0,103,4,0,True,281.7050544691822
0,103,3,0,True,284.3050544691822
0,103,2,0,True,286.90505446918223
0,103,1,0,True,289.5050544691823
0,104,1,0,False,209.31270007056983
0,104,2,0,False,265.10505446918194
0,104,3,0,False,267.70505446918196
0,104,4,0,False,270.305054469182
0,104,5,0,False,272.905054469182
0,104,6,0,False,275.505054469182
0,104,7,0,False,278.70505446918213
0,104,7,0,True,278.70505446918213
0,104,6,0,True,281.30505446918215
0,104,5,0,True,283.9050544691822
0,104,4,0,True,286.50505446918226
0,104,3,0,True,289.1050544691823
0,104,2,0,True,291.7050544691823
0,104,1,0,True,294.3050544691824
0,105,1,0,False,209.80766995410056
0,105,2,0,False,266.70505446918196
0,105,9,0,False,269.305054469182
0,105,10,0,False,271.905054469182
0,105,6,0,False,274.505054469182
0,105,7,0,False,277.1050544691821
0,105,7,0,True,277.1050544691821
0,105,6,0,True,279.70505446918213
0,105,5,0,True,282.30505446918215
0,105,4,0,True,284.90505446918223
0,105,3,0,True,287.50505446918226
0,105,2,0,True,290.1050544691823
0,105,1,0,True,292.70505446918236
0,106,1,0,False,210.51051657194535
0,106,2,0,False,268.305054469182
0,106,9,0,False,270.905054469182
0,106,10,0,False,273.505054469182
0,106,6,0,False,276.10505446918205
0,106,7,0,False,280.30505446918215
0,106,7,0,True,280.30505446918215
0,106,6,0,True,282.9050544691822
0,106,5,0,True,285.5050544691822
0,106,4,0,True,288.1050544691823
0,106,3,0,True,290.7050544691823
0,106,2,0,True,293.3050544691823
0,106,1,0,True,295.9050544691824
0,107,1,0,False,211.67268560259996
0,107,2,0,False,269.905054469182
0,107,9,0,False,272.505054469182
0,107,10,0,False,275.10505446918205
0,107,6,0,False,277.7050544691821
0,107,7,0,False,281.9050544691822
0,107,7,0,True,281.9050544691822
0,107,6,0,True,284.5050544691822
0,107,5,0,True,287.1050544691822
0,107,4,0,True,289.7050544691823
0,107,3,0,True,292.3050544691823
0,107,2,0,True,294.90505446918235
0,107,1,0,True,297.5050544691824
0,108,1,0,False,211.88087882003404
0,108,2,0,False,271.505054469182
0,108,9,0,False,274.10505446918205
0,108,10,0,False,276.7050544691821
0,108,6,0,False,279.3050544691821
0,108,7,0,False,283.5050544691822
0,108,7,0,True,283.5050544691822
0,108,6,0,True,286.1050544691822
0,108,5,0,True,288.70505446918224
0,108,4,0,True,291.3050544691823
0,108,3,0,True,293.90505446918235
0,108,2,0,True,296.50505446918237
0,108,1,0,True,299.10505446918245
0,109,1,0,False,212.24981639963048
0,109,2,0,False,273.10505446918205
0,109,3,0,False,275.7050544691821
0,109,4,0,False,278.3050544691821
0,109,5,0,False,280.9050544691821
0,109,6,0,False,283.50505446918214
0,109,7,0,False,286.70505446918224
0,109,7,0,True,286.70505446918224
0,109,6,0,True,289.30505446918227
0,109,5,0,True,291.9050544691823
0,109,4,0,True,294.50505446918237
0,109,3,0,True,297.1050544691824
0,109,2,0,True,299.7050544691824
0,109,1,0,True,302.3050544691825
0,110,1,0,False,213.30878918109576
0,110,2,0,False,274.7050544691821
0,110,9,0,False,277.3050544691821
0,110,10,0,False,279.9050544691821
0,110,6,0,False,282.50505446918214
0,110,7,0,False,285.1050544691822
0,110,7,0,True,285.1050544691822
0,110,6,0,True,287.70505446918224
0,110,5,0,True,290.30505446918227
0,110,4,0,True,292.90505446918235
0,110,3,0,True,295.50505446918237
0,110,2,0,True,298.1050544691824
0,110,1,0,True,300.70505446918247
0,111,1,0,False,213.73184217127584
0,111,2,0,False,276.3050544691821
0,111,9,0,False,278.9050544691821
0,111,10,0,False,281.50505446918214
0,111,6,0,False,284.10505446918216
0,111,7,0,False,288.30505446918227
0,111,7,0,True,288.30505446918227
0,111,6,0,True,290.9050544691823
0,111,5,0,True,293.5050544691823
0,111,4,0,True,296.1050544691824
0,111,3,0,True,298.7050544691824
0,111,2,0,True,301.30505446918244
0,111,1,0,True,303.9050544691825
0,112,1,0,False,213.82702839188644
0,112,2,0,False,277.9050544691821
0,112,9,0,False,280.50505446918214
0,112,10,0,False,283.10505446918216
0,112,6,0,False,285.7050544691822
0,112,7,0,False,289.9050544691823
0,112,7,0,True,289.9050544691823
0,112,6,0,True,292.5050544691823
0,112,5,0,True,295.10505446918233
0,112,4,0,True,297.7050544691824
0,112,3,0,True,300.30505446918244
0,112,2,0,True,302.90505446918246
0,112,1,0,True,305.50505446918254
0,113,1,0,False,214.87686439429763
0,113,2,0,False,279.50505446918214
0,113,9,0,False,282.10505446918216
0,113,10,0,False,284.7050544691822
0,113,6,0,False,287.3050544691822
0,113,7,0,False,291.5050544691823
0,113,7,0,True,291.5050544691823
0,113,6,0,True,294.10505446918233
0,113,5,0,True,296.70505446918236
0,113,4,0,True,299.30505446918244
0,113,3,0,True,301.90505446918246
0,113,2,0,True,304.5050544691825
0,113,1,0,True,307.10505446918256
0,114,1,0,False,215.6287783314693
0,114,2,0,False,281.10505446918216
0,114,9,0,False,283.7050544691822
0,114,10,0,False,286.3050544691822
0,114,6,0,False,288.90505446918223
0,114,7,0,False,293.10505446918233
0,114,7,0,True,293.10505446918233
0,114,6,0,True,295.70505446918236
0,114,5,0,True,298.3050544691824
0,114,4,0,True,300.90505446918246
0,114,3,0,True,303.5050544691825
0,114,2,0,True,306.1050544691825
0,114,1,0,True,308.7050544691826
0,115,1,0,False,216.2584144213234
0,115,2,0,False,282.7050544691822
0,115,3,0,False,285.3050544691822
0,115,4,0,False,287.90505446918223
0,115,5,0,False,290.50505446918226
0,115,6,0,False,293.1050544691823
0,115,7,0,False,296.3050544691824
0,115,7,0,True,296.3050544691824
0,115,6,0,True,298.9050544691824
0,115,5,0,True,301.5050544691824
0,115,4,0,True,304.1050544691825
0,115,3,0,True,306.7050544691825
0,115,2,0,True,309.30505446918255
0,115,1,0,True,311.90505446918263
0,116,1,0,False,216.27645115295547
0,116,2,0,False,284.3050544691822
0,116,9,0,False,286.90505446918223
0,116,10,0,False,289.50505446918226
0,116,6,0,False,292.1050544691823
0,116,7,0,False,294.70505446918236
0,116,7,0,True,294.70505446918236
0,116,6,0,True,297.3050544691824
0,116,5,0,True,299.9050544691824
0,116,4,0,True,302.5050544691825
0,116,3,0,True,305.1050544691825
0,116,2,0,True,307.7050544691825
0,116,1,0,True,310.3050544691826
0,117,1,0,False,217.50505446918197
0,117,2,0,False,285.90505446918223
0,117,9,0,False,288.50505446918226
0,117,10,0,False,291.1050544691823
0,117,6,0,False,293.7050544691823
0,117,7,0,False,297.9050544691824
0,117,7,0,True,297.9050544691824
0,117,6,0,True,300.5050544691824
0,117,5,0,True,303.10505446918245
0,117,4,0,True,305.7050544691825
0,117,3,0,True,308.30505446918255
0,117,2,0,True,310.9050544691826
0,117,1,0,True,313.50505446918265
0,118,1,0,False,217.65516078176307
0,118,2,0,False,287.50505446918226
0,118,9,0,False,290.1050544691823
0,118,10,0,False,292.7050544691823
0,118,6,0,False,295.3050544691823
0,118,7,0,False,299.5050544691824
0,118,7,0,True,299.5050544691824
0,118,6,0,True,302.10505446918245
0,118,5,0,True,304.70505446918247
0,118,4,0,True,307.30505446918255
0,118,3,0,True,309.9050544691826
0,118,2,0,True,312.5050544691826
0,118,1,0,True,315.1050544691827
0,119,1,0,False,219.52211443294414
0,119,2,0,False,289.1050544691823
